1	44.625	33.625	0.87
1	44.625	33.875	-0.28
1	44.625	34.125	-1.66
1	44.625	34.375	-0.18
1	44.875	33.875	0
1	44.875	34.125	-0.65
1	44.875	34.375	-1.73
1	44.875	34.625	-1.15
1	44.875	35.125	0.12
1	45.125	33.625	0.73
1	45.125	33.875	0.33
1	45.125	34.125	-0.08
1	45.125	34.375	-0.33
1	45.125	34.625	-0.04
1	45.125	34.875	0.07
1	45.125	35.125	0.55
1	45.125	35.375	1.11
1	45.125	35.875	0.98
1	45.125	36.125	1.14
1	45.375	28.375	-0.69
1	45.375	28.625	-0.62
1	45.375	28.875	-0.49
1	45.375	29.125	-0.12
1	45.375	29.625	0.39
1	45.375	32.625	0.59
1	45.375	33.125	0.55
1	45.375	33.375	0.31
1	45.375	33.625	0.18
1	45.375	33.875	0.15
1	45.375	34.125	0.18
1	45.375	34.375	0.22
1	45.375	34.625	0.34
1	45.375	34.875	0.54
1	45.375	36.125	0.47
1	45.375	36.375	0.57
1	45.625	28.625	-0.89
1	45.625	28.875	-0.72
1	45.625	29.125	-0.54
1	45.625	29.375	-0.25
1	45.625	33.125	0.19
1	45.625	33.375	0.09
1	45.625	33.625	-0.07
1	45.625	33.875	-0.11
1	45.625	34.125	-0.01
1	45.625	34.375	-0.05
1	45.625	34.625	0.04
1	45.625	34.875	0.12
1	45.875	28.875	-1.14
1	45.875	29.125	-0.75
1	45.875	29.375	-0.54
1	45.875	29.625	-0.3
1	45.875	29.875	-0.09
1	45.875	30.125	0.03
1	45.875	33.875	-0.28
1	45.875	34.125	-0.35
1	45.875	34.375	-0.38
1	45.875	34.875	-0.32
1	46.125	29.125	-0.98
1	46.125	29.375	-0.77
1	46.125	29.625	-0.54
1	46.125	29.875	-0.35
1	46.125	30.125	-0.33
1	46.125	30.375	-0.1
1	46.125	32.875	-0.45
1	46.125	33.625	-0.65
1	46.375	29.125	-1.15
1	46.375	29.375	-1.01
1	46.375	30.125	-0.44
1	46.375	30.375	-0.4
1	46.375	30.625	-0.33
1	46.375	32.125	-0.56
1	46.375	32.375	-0.66
1	46.375	32.625	-0.75
