1	44.625	33.625	1.62517
1	44.625	33.875	-0.332138
1	44.625	34.125	-1.84648
1	44.625	34.375	6.01276
1	44.875	33.875	0.231209
1	44.875	34.125	-0.542412
1	44.875	34.375	-2.62888
1	44.875	34.625	-1.61203
1	44.875	35.125	0.596931
1	45.125	33.625	1.60991
1	45.125	33.875	1.10458
1	45.125	34.125	0.634929
1	45.125	34.375	0.126227
1	45.125	34.625	-0.511772
1	45.125	34.875	-0.580069
1	45.125	35.125	0.167786
1	45.125	35.375	1.17044
1	45.125	35.875	1.73042
1	45.125	36.125	2.05409
1	45.375	28.375	7.41E-02
1	45.375	28.625	3.09E-02
1	45.375	28.875	0.580255
1	45.375	29.125	0.936014
1	45.375	29.625	1.44262
1	45.375	32.625	1.84566
1	45.375	33.125	1.68757
1	45.375	33.375	1.15433
1	45.375	33.625	1.20269
1	45.375	33.875	1.34434
1	45.375	34.125	1.20443
1	45.375	34.375	0.989087
1	45.375	34.625	1.11359
1	45.375	34.875	1.21742
1	45.375	36.125	1.98393
1	45.375	36.375	1.73779
1	45.625	28.625	-0.416914
1	45.625	28.875	-7.81E-02
1	45.625	29.125	0.271321
1	45.625	29.375	0.597615
1	45.625	33.125	1.30972
1	45.625	33.375	1.53339
1	45.625	33.625	0.999481
1	45.625	33.875	1.20599
1	45.625	34.125	1.37101
1	45.625	34.375	1.40659
1	45.625	34.625	1.60453
1	45.625	34.875	1.80082
1	45.875	28.875	-0.952892
1	45.875	29.125	-0.516965
1	45.875	29.375	-0.380658
1	45.875	29.625	7.38E-02
1	45.875	29.875	0.37346
1	45.875	30.125	0.83754
1	45.875	33.875	1.23047
1	45.875	34.125	1.05523
1	45.875	34.375	1.33616
1	45.875	34.875	4.45069
1	46.125	29.125	-1.22467
1	46.125	29.375	-1.03855
1	46.125	29.625	-0.845433
1	46.125	29.875	-0.445551
1	46.125	30.125	7.39E-02
1	46.125	30.375	6.06E-02
1	46.125	32.875	0.915758
1	46.125	33.625	0.985463
1	46.375	29.125	-1.37148
1	46.375	29.375	-1.37694
1	46.375	30.125	-0.255119
1	46.375	30.375	1.85E-03
1	46.375	30.625	0.219321
1	46.375	32.125	1.06996
1	46.375	32.375	0.825507
1	46.375	32.625	0.41035
1	46.375	32.875	0.53625
1	46.375	33.125	0.516852
1	46.375	33.375	0.47626
1	46.375	33.625	0.610196
1	46.375	33.875	0.555217
1	46.375	34.125	0.469316
1	46.375	34.375	0.716058
1	46.375	34.625	0.638109
1	46.375	34.875	0.875041
1	46.375	35.125	0.733856
1	46.625	30.125	-0.924881
1	46.625	30.375	-0.891595
1	46.625	30.625	-0.728317
1	46.625	30.875	-0.55287
1	46.625	31.125	3.80776
1	46.625	32.125	0.138141
1	46.625	32.375	0.19415
1	46.625	32.625	0.112666
1	46.625	32.875	0.107648
1	46.625	33.125	0.101064
1	46.625	33.375	0.180669
1	46.625	33.625	0.103572
1	46.625	33.875	0.125987
1	46.625	34.125	0.157945
1	46.625	34.375	0.202103
1	46.625	34.625	0.189243
1	46.625	34.875	0.362151
1	46.625	35.125	0.284622
1	46.625	35.375	0.393901
1	46.625	35.625	0.536305
1	46.875	29.875	-1.33401
1	46.875	30.125	-1.66886
1	46.875	30.375	-1.32856
1	46.875	30.625	-1.37548
1	46.875	30.875	-1.21687
1	46.875	31.125	-0.997412
1	46.875	31.375	-0.881816
1	46.875	31.625	-0.797141
1	46.875	31.875	-0.639438
1	46.875	32.125	-0.478416
1	46.875	32.375	-0.436737
1	46.875	32.625	-0.396042
1	46.875	32.875	-0.38066
1	46.875	33.125	-0.563057
1	46.875	33.375	-0.593124
1	46.875	33.625	-0.433759
1	46.875	33.875	-0.469783
1	46.875	34.125	-0.382349
1	46.875	34.375	-0.20665
1	46.875	34.625	-0.181407
1	46.875	34.875	-0.256729
1	46.875	35.125	-0.283194
1	46.875	35.375	-0.205319
1	46.875	35.625	-0.365913
1	46.875	35.875	-0.49707
1	46.875	36.125	-0.285915
1	46.875	36.375	-0.296758
1	46.875	36.625	-2.32E-02
1	46.875	36.875	-0.488646
1	47.125	29.625	-1.75268
1	47.125	29.875	-1.70617
1	47.125	30.125	-1.72826
1	47.125	30.375	-1.51194
1	47.125	30.625	-1.42391
1	47.125	30.875	-1.21904
1	47.125	31.125	-1.359
1	47.125	31.375	-1.24599
1	47.125	31.625	-1.14882
1	47.125	31.875	-1.20741
1	47.125	32.125	-1.36341
1	47.125	32.375	-1.07427
1	47.125	32.625	-0.764429
1	47.125	32.875	-0.78531
1	47.125	33.125	-0.819426
1	47.125	33.375	-0.762779
1	47.125	33.625	-0.74419
1	47.125	33.875	-0.581825
1	47.125	34.125	-0.694722
1	47.125	34.375	-0.861491
1	47.125	34.625	-0.721347
1	47.125	34.875	-0.756598
1	47.125	35.125	-0.657665
1	47.125	35.375	-0.632576
1	47.125	35.625	-0.654289
1	47.125	35.875	-0.854865
1	47.125	36.125	-1.27307
1	47.125	36.375	-1.53728
1	47.125	36.625	-1.43893
1	47.125	36.875	-1.04109
1	47.125	37.125	-1.26193
1	47.125	37.375	-0.840387
1	47.125	37.875	-0.978612
1	47.125	38.125	-0.460407
1	47.375	29.375	-1.80494
1	47.375	29.625	-1.7155
1	47.375	29.875	-1.77881
1	47.375	30.125	-1.72505
1	47.375	30.375	-1.69702
1	47.375	30.625	-1.66971
1	47.375	30.875	-1.67077
1	47.375	31.125	-1.69893
1	47.375	31.375	-1.65847
1	47.375	31.625	-1.51621
1	47.375	31.875	-1.59834
1	47.375	32.125	-1.40888
1	47.375	32.375	-1.47577
1	47.375	32.625	-1.29352
1	47.375	32.875	-1.12478
1	47.375	33.125	-1.04786
1	47.375	33.375	-0.846658
1	47.375	33.625	-0.95813
1	47.375	33.875	-0.628218
1	47.375	34.125	-0.682846
1	47.375	34.375	-0.714563
1	47.375	34.625	-0.97854
1	47.375	34.875	-1.04689
1	47.375	35.125	-1.1864
1	47.375	35.375	-1.09227
1	47.375	35.625	-1.21374
1	47.375	35.875	-1.37338
1	47.375	36.125	-1.60704
1	47.375	36.375	-1.75761
1	47.375	36.625	-1.91857
1	47.375	36.875	-2.03008
1	47.375	37.125	-1.93711
1	47.375	37.375	-1.78703
1	47.375	37.625	-1.82429
1	47.375	37.875	-1.58298
1	47.375	38.125	-1.47939
1	47.625	29.375	-1.87909
1	47.625	29.625	-1.8843
1	47.625	29.875	-1.75978
1	47.625	30.125	-1.79776
1	47.625	30.375	-1.91139
1	47.625	30.625	-2.05432
1	47.625	30.875	-2.13234
1	47.625	31.125	-1.89375
1	47.625	31.375	-1.85547
1	47.625	31.625	-1.89536
1	47.625	31.875	-1.83373
1	47.625	32.125	-1.62074
1	47.625	32.375	-1.66225
1	47.625	32.625	-1.48163
1	47.625	32.875	-1.29777
1	47.625	33.125	-1.23939
1	47.625	33.375	-1.20613
1	47.625	33.625	-1.1951
1	47.625	33.875	-1.22614
1	47.625	34.125	-1.34408
1	47.625	34.375	-1.37176
1	47.625	34.625	-1.30132
1	47.625	34.875	-1.42212
1	47.625	35.125	2.17841
1	47.625	35.375	-1.43454
1	47.625	35.625	-1.40345
1	47.625	35.875	-1.50833
1	47.625	36.125	-1.67346
1	47.625	36.375	-1.72402
1	47.625	36.625	-1.84331
1	47.625	36.875	-1.82164
1	47.625	37.125	-1.97888
1	47.625	37.375	-2.35618
1	47.625	37.625	-2.43077
1	47.625	37.875	-2.20344
1	47.625	38.125	-2.21157
1	47.625	38.375	-2.11807
1	47.875	24.875	-4.20657
1	47.875	25.125	-3.64389
1	47.875	29.375	-2.05986
1	47.875	29.625	-1.87529
1	47.875	29.875	-1.88255
1	47.875	30.125	-1.90497
1	47.875	30.375	-1.80337
1	47.875	30.625	-1.73791
1	47.875	30.875	-1.73224
1	47.875	31.125	-1.89132
1	47.875	31.375	-2.0526
1	47.875	31.625	-1.91544
1	47.875	31.875	-2.11364
1	47.875	32.125	-2.05061
1	47.875	32.375	-1.88844
1	47.875	32.625	-1.83906
1	47.875	32.875	-1.81519
1	47.875	33.125	-1.63558
1	47.875	33.375	-1.57405
1	47.875	33.625	-1.53958
1	47.875	33.875	-1.62044
1	47.875	34.125	-1.7317
1	47.875	34.375	-1.72844
1	47.875	34.625	-1.80585
1	47.875	34.875	-1.68061
1	47.875	35.125	-1.64698
1	47.875	35.375	-1.89187
1	47.875	35.625	-1.83424
1	47.875	35.875	-1.80096
1	47.875	36.125	-1.88144
1	47.875	36.375	-1.7325
1	47.875	36.625	-1.88678
1	47.875	36.875	-1.93026
1	47.875	37.125	-2.16283
1	47.875	37.375	-2.3363
1	47.875	37.625	-2.54799
1	47.875	37.875	-2.44159
1	47.875	38.125	-2.65194
1	47.875	38.375	-2.69135
1	47.875	38.625	-2.53245
1	47.875	38.875	-2.76165
1	47.875	39.125	-2.6664
1	47.875	39.375	-2.77251
1	47.875	39.625	-3.05872
1	48.125	22.625	0.11423
1	48.125	22.875	-0.250124
1	48.125	23.125	-1.27023
1	48.125	23.375	-1.22714
1	48.125	23.625	-1.6994
1	48.125	23.875	-2.97029
1	48.125	24.125	-4.34379
1	48.125	24.375	-3.80141
1	48.125	24.625	-4.47456
1	48.125	24.875	-3.19202
1	48.125	25.125	-4.02691
1	48.125	25.375	-3.41407
1	48.125	25.625	-3.03385
1	48.125	25.875	-2.88386
1	48.125	26.125	-2.56569
1	48.125	28.875	-2.41994
1	48.125	29.125	-2.25018
1	48.125	29.375	-2.18099
1	48.125	29.625	-2.09173
1	48.125	29.875	-1.98369
1	48.125	30.125	-1.78998
1	48.125	30.375	-1.78019
1	48.125	30.625	-1.70548
1	48.125	30.875	-1.61728
1	48.125	31.125	-1.74994
1	48.125	31.375	-2.01419
1	48.125	31.625	-2.05536
1	48.125	31.875	-2.19247
1	48.125	32.125	-2.01862
1	48.125	32.375	-1.95928
1	48.125	32.625	-2.06994
1	48.125	32.875	-2.08187
1	48.125	33.125	-1.94944
1	48.125	33.375	-1.95759
1	48.125	33.625	-1.89072
1	48.125	33.875	-2.01026
1	48.125	34.125	-1.84909
1	48.125	34.375	-1.97085
1	48.125	34.625	-1.84488
1	48.125	34.875	-1.94411
1	48.125	35.125	-1.81112
1	48.125	35.375	-1.94808
1	48.125	35.625	-2.15344
1	48.125	35.875	-1.97179
1	48.125	36.125	-2.03045
1	48.125	36.375	-2.26745
1	48.125	36.625	-2.16631
1	48.125	36.875	-2.18244
1	48.125	37.125	-2.29812
1	48.125	37.375	-2.4665
1	48.125	37.625	-2.61055
1	48.125	37.875	-2.75298
1	48.125	38.125	-2.81945
1	48.125	38.375	-3.0492
1	48.125	38.625	-3.30625
1	48.125	38.875	-3.21
1	48.125	39.125	-3.23332
1	48.125	39.375	-3.34274
1	48.125	39.625	-3.52863
1	48.375	22.375	-0.327473
1	48.375	22.625	-0.481604
1	48.375	22.875	-1.58882
1	48.375	23.125	-2.50148
1	48.375	23.375	-2.32512
1	48.375	23.625	-3.29296
1	48.375	23.875	-4.3403
1	48.375	24.125	-4.75028
1	48.375	24.375	-3.70778
1	48.375	24.625	-3.45964
1	48.375	24.875	-3.32437
1	48.375	25.125	-3.03137
1	48.375	25.375	-2.51275
1	48.375	25.625	-2.41167
1	48.375	25.875	-2.46298
1	48.375	26.125	-2.52862
1	48.375	26.375	-2.36022
1	48.375	26.625	-2.11889
1	48.375	28.125	-2.18586
1	48.375	28.375	-2.24763
1	48.375	28.625	-2.35788
1	48.375	28.875	-2.33919
1	48.375	29.125	-2.19412
1	48.375	29.375	-2.20162
1	48.375	29.625	-2.0405
1	48.375	29.875	-2.03727
1	48.375	30.125	-1.99201
1	48.375	30.375	-2.00944
1	48.375	30.625	-2.00286
1	48.375	30.875	-1.80178
1	48.375	31.125	-2.03664
1	48.375	31.375	-2.01066
1	48.375	31.625	-2.02216
1	48.375	31.875	-2.10884
1	48.375	32.125	-2.1436
1	48.375	32.375	-2.0192
1	48.375	32.625	-2.11713
1	48.375	32.875	-2.19331
1	48.375	33.125	-2.09111
1	48.375	33.375	-2.20503
1	48.375	33.625	-2.19857
1	48.375	33.875	-2.07261
1	48.375	34.125	-2.23642
1	48.375	34.375	-2.12787
1	48.375	34.625	-2.11977
1	48.375	34.875	-2.14519
1	48.375	35.125	-2.01626
1	48.375	35.375	-2.21731
1	48.375	35.625	-2.33008
1	48.375	35.875	-2.08003
1	48.375	36.125	-2.23211
1	48.375	36.375	-2.20582
1	48.375	36.625	-2.35395
1	48.375	36.875	-2.51527
1	48.375	37.125	-2.83582
1	48.375	37.375	-2.7637
1	48.375	37.625	-2.82528
1	48.375	37.875	-2.84149
1	48.375	38.125	-3.10421
1	48.375	38.375	-3.43661
1	48.375	38.625	-3.50403
1	48.375	38.875	-3.43108
1	48.375	39.125	-3.5206
1	48.375	39.375	-3.45701
1	48.375	39.625	-3.28747
1	48.375	39.875	-2.97482
1	48.625	22.375	-1.59927
1	48.625	22.625	-1.86802
1	48.625	22.875	-2.17182
1	48.625	23.125	-2.77181
1	48.625	23.375	-2.90967
1	48.625	23.625	-3.32767
1	48.625	23.875	-4.32086
1	48.625	24.125	-3.82161
1	48.625	24.375	-3.21785
1	48.625	24.625	-3.13396
1	48.625	24.875	-2.98851
1	48.625	25.125	-2.90582
1	48.625	25.375	-2.7235
1	48.625	25.625	-2.52366
1	48.625	25.875	-2.32867
1	48.625	26.125	-2.15101
1	48.625	26.375	-2.25381
1	48.625	26.625	-2.12512
1	48.625	26.875	-2.36704
1	48.625	27.125	-2.38622
1	48.625	27.375	-2.36712
1	48.625	27.625	-2.46842
1	48.625	27.875	-2.39398
1	48.625	28.125	-2.36415
1	48.625	28.375	-2.43339
1	48.625	28.625	-2.48951
1	48.625	28.875	-2.40047
1	48.625	29.125	-2.28844
1	48.625	29.375	-2.22504
1	48.625	29.625	-2.08646
1	48.625	29.875	-2.16019
1	48.625	30.125	-2.20719
1	48.625	30.375	-1.98475
1	48.625	30.625	-2.10522
1	48.625	30.875	-2.07833
1	48.625	31.125	-2.24602
1	48.625	31.375	-2.23184
1	48.625	31.625	-2.28468
1	48.625	31.875	-2.27944
1	48.625	32.125	-2.15317
1	48.625	32.375	-2.16783
1	48.625	32.625	-2.14394
1	48.625	32.875	-2.24857
1	48.625	33.125	-2.21884
1	48.625	33.375	-2.43493
1	48.625	33.625	-2.59961
1	48.625	33.875	-2.46614
1	48.625	34.125	-2.35969
1	48.625	34.375	-2.18177
1	48.625	34.625	-1.95461
1	48.625	34.875	-2.03951
1	48.625	35.125	-2.08729
1	48.625	35.375	-2.07334
1	48.625	35.625	-2.27058
1	48.625	35.875	-2.31723
1	48.625	36.125	-2.54967
1	48.625	36.375	-2.57167
1	48.625	36.625	-2.57561
1	48.625	36.875	-2.78972
1	48.625	37.125	-3.0256
1	48.625	37.375	-2.90032
1	48.625	37.625	-2.87343
1	48.625	37.875	-3.23787
1	48.625	38.125	-3.09361
1	48.625	38.375	-3.28804
1	48.625	38.625	-3.22003
1	48.625	38.875	-3.19177
1	48.625	39.125	-3.13497
1	48.625	39.375	-3.14418
1	48.625	39.625	-3.15829
1	48.875	22.625	-2.28875
1	48.875	22.875	-3.6128
1	48.875	23.125	-3.29585
1	48.875	23.375	-3.14518
1	48.875	23.625	-3.67911
1	48.875	23.875	-2.89033
1	48.875	24.125	-2.88691
1	48.875	24.375	-3.26513
1	48.875	24.625	-2.63136
1	48.875	24.875	-2.52094
1	48.875	25.125	-2.39444
1	48.875	25.375	-2.5258
1	48.875	25.625	-2.47684
1	48.875	25.875	-2.22253
1	48.875	26.125	-2.30279
1	48.875	26.375	-2.32291
1	48.875	26.625	-2.39558
1	48.875	26.875	-2.55954
1	48.875	27.125	-2.5487
1	48.875	27.375	-2.63765
1	48.875	27.625	-2.59329
1	48.875	27.875	-2.50659
1	48.875	28.125	-2.41844
1	48.875	28.375	-2.40068
1	48.875	28.625	-2.31991
1	48.875	28.875	-2.34943
1	48.875	29.125	-2.31241
1	48.875	29.375	-2.31192
1	48.875	29.625	-2.35841
1	48.875	29.875	-2.45336
1	48.875	30.125	-2.40334
1	48.875	30.375	-2.41073
1	48.875	30.625	-2.35978
1	48.875	30.875	-2.26289
1	48.875	31.125	-2.32324
1	48.875	31.375	-2.36328
1	48.875	31.625	-2.39651
1	48.875	31.875	-2.32045
1	48.875	32.125	-2.38121
1	48.875	32.375	-2.46775
1	48.875	32.625	-2.3584
1	48.875	32.875	-2.45672
1	48.875	33.125	-2.57242
1	48.875	33.375	-2.57478
1	48.875	33.625	-2.5126
1	48.875	33.875	-2.36481
1	48.875	34.125	-2.14023
